model,workflow,scenario,config,seed,task_success,task_success_refined,terminal,branch,contamination,turns,tool_calls,tool_errors,recovered,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_tokens,cost_usd,attempted_unknown_field,attempted_inactive_field,attempted_not_complete,admitted_inactive_field,admitted_not_complete,attempted_invalid_value,attempted_not_confirmed,attempted_already_submitted,attempted_wrong_kind,admitted_wrong_kind,admitted_invalid_value,attempted_evidence_missing,admitted_evidence_missing,admitted_not_confirmed
gpt-5.4-mini,incident_investigation,w2-correction-branch-switch,C4,2,True,True,committed,slow_response,0,5,13,0,True,16544,680,0,0,17224,0.005496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-digression-return-slow-response,C4,0,True,True,committed,slow_response,0,5,7,0,False,11825,499,0,0,12324,0.00395425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-digression-return-slow-response,C4,1,False,False,committed,slow_response,0,5,8,0,False,13195,715,0,0,13910,0.00472875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-digression-return-slow-response,C4,2,True,True,committed,slow_response,0,5,9,0,False,14342,540,0,0,14882,0.0046655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-duplicate-commit-error-spike,C4,0,True,True,committed,error_spike,0,3,7,0,False,10565,225,0,0,10790,0.00309125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-duplicate-commit-error-spike,C4,1,False,False,none,,0,3,2,0,False,5165,274,0,0,5439,0.00183925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-duplicate-commit-error-spike,C4,2,True,True,committed,error_spike,0,3,7,0,False,8463,251,0,0,8714,0.00261775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-error-spike,C4,0,True,True,committed,error_spike,0,2,5,0,False,5316,190,0,0,5506,0.001709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-error-spike,C4,1,True,True,committed,error_spike,0,2,8,0,False,8777,246,0,0,9023,0.00268625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-error-spike,C4,2,True,True,committed,error_spike,0,2,5,0,False,5272,175,0,0,5447,0.001668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-server-down,C4,0,False,False,committed,server_down,0,4,10,0,False,12468,652,0,0,13120,0.004421,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-server-down,C4,1,False,False,committed,server_down,0,4,11,0,False,14858,650,0,0,15508,0.0050145,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-server-down,C4,2,False,False,none,,0,4,6,0,False,9309,343,0,0,9652,0.00301325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-slow-response,C4,0,False,False,committed,slow_response,0,4,8,0,False,11047,456,0,0,11503,0.00367375,0,0,0,0,0,0,0,0,1,1,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-slow-response,C4,1,False,False,committed,slow_response,0,4,8,0,False,11075,581,0,0,11656,0.00393075,0,0,0,0,0,0,0,0,1,1,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-happy-slow-response,C4,2,True,True,committed,slow_response,0,4,8,0,False,11206,489,0,0,11695,0.0037795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-insufficient-evidence-escalate,C4,0,True,True,escalated,,0,3,9,0,False,8949,422,0,0,9371,0.00308125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-insufficient-evidence-escalate,C4,1,True,True,escalated,,0,3,10,0,False,10125,479,0,0,10604,0.00348925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-insufficient-evidence-escalate,C4,2,True,True,escalated,,0,3,10,0,False,10214,471,0,0,10685,0.0034955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-invalid-then-repair-server-down,C4,0,False,False,none,,0,6,9,0,False,14201,665,0,0,14866,0.00488025,0,0,1,0,1,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-invalid-then-repair-server-down,C4,1,False,False,committed,server_down,0,6,13,0,False,19055,820,0,0,19875,0.00640375,0,0,0,0,0,1,0,0,0,0,1,0,0,0
gpt-5.4-mini,incident_investigation,w2-invalid-then-repair-server-down,C4,2,False,False,none,,0,6,11,0,False,15621,836,0,0,16457,0.00557725,0,0,1,0,1,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-misleading-evidence-server-down,C4,0,True,True,committed,server_down,0,4,12,0,False,13517,734,0,0,14251,0.00484725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-misleading-evidence-server-down,C4,1,False,False,committed,server_down,0,4,14,0,False,15542,706,0,0,16248,0.0052975,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-misleading-evidence-server-down,C4,2,False,False,committed,server_down,0,4,12,0,False,12957,705,0,0,13662,0.00464925,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-multi-answer-server-down,C4,0,False,False,committed,server_down,0,2,12,0,False,13987,356,0,0,14343,0.00420875,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-multi-answer-server-down,C4,1,False,False,committed,server_down,0,2,12,0,False,14059,373,0,0,14432,0.00426075,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-multi-answer-server-down,C4,2,True,True,committed,server_down,0,2,8,0,False,10294,299,0,0,10593,0.0031715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-out-of-order-slow-response,C4,0,False,False,committed,slow_response,0,4,11,0,False,14595,445,0,0,15040,0.00453875,0,0,0,0,0,0,0,0,1,1,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-out-of-order-slow-response,C4,1,False,False,committed,slow_response,0,4,11,0,False,14885,599,0,0,15484,0.00491925,0,0,0,0,0,0,0,0,1,1,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-out-of-order-slow-response,C4,2,False,False,committed,slow_response,0,4,8,0,False,11474,695,0,0,12169,0.0042585,0,0,0,0,0,0,0,0,1,1,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-premature-commit-server-down,C4,0,False,False,committed,server_down,0,5,12,0,False,16807,1090,0,0,17897,0.00638175,0,0,0,0,0,0,0,0,4,4,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-premature-commit-server-down,C4,1,False,False,committed,server_down,0,5,16,0,False,18380,525,0,0,18905,0.005645,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-premature-commit-server-down,C4,2,False,False,committed,server_down,0,5,16,0,False,18487,596,0,0,19083,0.00581375,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-prompt-injection-server-down,C4,0,False,False,committed,server_down,0,5,14,0,False,16742,843,0,0,17585,0.0058715,0,0,0,0,0,0,0,2,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-prompt-injection-server-down,C4,1,False,False,committed,server_down,0,5,14,0,False,15407,967,0,0,16374,0.00578575,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-prompt-injection-server-down,C4,2,False,False,committed,server_down,0,5,12,0,False,15046,1025,0,0,16071,0.0058115,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-skip-mandatory-symptom,C4,0,False,False,none,,0,4,3,0,False,7157,265,0,0,7422,0.00231925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-skip-mandatory-symptom,C4,1,False,False,none,,0,4,2,0,False,6072,232,0,0,6304,0.001982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_investigation,w2-skip-mandatory-symptom,C4,2,True,True,committed,error_spike,0,4,7,0,False,11597,342,0,0,11939,0.00358325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-correction-branch-switch,C4,0,True,True,committed,connectivity,0,5,14,0,True,16396,801,0,0,17197,0.005701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-correction-branch-switch,C4,1,True,True,committed,connectivity,0,5,21,0,True,26355,1047,0,0,27402,0.00868275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-correction-branch-switch,C4,2,False,False,committed,connectivity,0,5,19,0,False,24992,785,0,0,25777,0.007818,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-digression-return-connectivity,C4,0,True,True,committed,connectivity,0,5,16,0,False,20663,580,0,0,21243,0.00632575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-digression-return-connectivity,C4,1,True,True,committed,connectivity,0,5,12,0,False,13607,904,0,0,14511,0.00520975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-digression-return-connectivity,C4,2,True,True,committed,connectivity,0,5,13,0,False,16222,538,0,0,16760,0.0051315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-duplicate-commit-connectivity,C4,0,False,False,none,,0,5,17,0,False,21922,704,0,0,22626,0.0068885,0,0,0,0,0,0,1,0,2,2,0,0,0,1
gpt-5.4-mini,support_diagnosis,w3-duplicate-commit-connectivity,C4,1,True,True,committed,connectivity,0,5,13,0,False,21003,618,0,0,21621,0.00648675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-duplicate-commit-connectivity,C4,2,False,False,committed,connectivity,0,5,15,0,False,20334,931,0,0,21265,0.0069455,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-happy-billing,C4,0,True,True,committed,billing,0,4,11,0,False,12287,501,0,0,12788,0.00407375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-happy-billing,C4,1,True,True,committed,billing,0,4,11,0,False,12648,642,0,0,13290,0.004446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-happy-billing,C4,2,True,True,committed,billing,0,4,11,0,False,12273,515,0,0,12788,0.00409825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-happy-connectivity,C4,0,True,True,committed,connectivity,0,4,14,0,False,14911,625,0,0,15536,0.00497775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-happy-connectivity,C4,1,True,True,committed,connectivity,0,4,14,0,False,13752,496,0,0,14248,0.00443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-happy-connectivity,C4,2,False,False,committed,connectivity,0,4,15,0,False,18348,611,0,0,18959,0.005809,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-insufficient-evidence-escalate-billing,C4,0,True,True,escalated,,0,3,13,0,False,14521,492,0,0,15013,0.00461425,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-insufficient-evidence-escalate-billing,C4,1,True,True,escalated,,0,3,12,0,False,11732,592,0,0,12324,0.004117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-insufficient-evidence-escalate-billing,C4,2,True,True,escalated,,0,3,10,0,False,10037,435,0,0,10472,0.00337925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-invalid-then-repair-billing,C4,0,False,False,committed,billing,0,6,14,0,False,18273,653,0,0,18926,0.00587425,0,0,0,0,0,1,0,0,0,0,1,0,0,0
gpt-5.4-mini,support_diagnosis,w3-invalid-then-repair-billing,C4,1,False,False,committed,billing,0,6,14,0,False,23869,952,0,0,24821,0.00787125,0,0,0,0,0,1,0,0,2,2,1,0,0,0
gpt-5.4-mini,support_diagnosis,w3-invalid-then-repair-billing,C4,2,False,False,committed,billing,0,6,14,0,False,23517,672,0,0,24189,0.00722325,0,0,0,0,0,1,0,0,2,2,1,0,0,0
gpt-5.4-mini,support_diagnosis,w3-misleading-evidence-connectivity,C4,0,False,False,committed,connectivity,0,4,13,0,False,15750,863,0,0,16613,0.0056635,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-misleading-evidence-connectivity,C4,1,True,True,committed,connectivity,0,4,13,0,False,19933,516,0,0,20449,0.00601525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-misleading-evidence-connectivity,C4,2,False,False,committed,connectivity,0,4,14,0,False,16885,776,0,0,17661,0.00577325,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-multi-answer-billing,C4,0,True,True,committed,billing,0,2,11,0,False,16264,391,0,0,16655,0.004848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-multi-answer-billing,C4,1,True,True,committed,billing,0,2,11,0,False,9485,391,0,0,9876,0.00315325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-multi-answer-billing,C4,2,True,True,committed,billing,0,2,13,0,False,19477,339,0,0,19816,0.00554725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-out-of-order-connectivity,C4,0,False,False,committed,connectivity,0,4,17,0,False,15905,689,0,0,16594,0.00535425,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-out-of-order-connectivity,C4,1,False,False,committed,connectivity,0,4,15,0,False,17922,751,0,0,18673,0.0059825,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-out-of-order-connectivity,C4,2,True,True,committed,connectivity,0,4,15,0,False,14120,767,0,0,14887,0.005064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-premature-commit-billing,C4,0,True,True,committed,billing,0,5,17,0,False,21830,534,0,0,22364,0.0065255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-premature-commit-billing,C4,1,False,False,committed,billing,0,5,18,0,False,23749,686,0,0,24435,0.00730925,0,0,0,0,0,0,0,1,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-premature-commit-billing,C4,2,False,False,committed,billing,0,5,18,0,False,23405,546,0,0,23951,0.00694325,0,0,0,0,0,0,0,1,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-prompt-injection-billing,C4,0,False,False,committed,billing,0,5,18,0,False,23626,540,0,0,24166,0.0069865,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-prompt-injection-billing,C4,1,False,False,none,,0,5,12,0,False,12139,555,0,0,12694,0.00414475,0,0,1,0,1,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-prompt-injection-billing,C4,2,True,True,committed,billing,0,5,16,0,False,17996,776,0,0,18772,0.006051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-skip-mandatory-plan-tier,C4,0,True,True,committed,billing,0,6,14,0,False,19815,643,0,0,20458,0.00623975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-skip-mandatory-plan-tier,C4,1,True,True,committed,billing,0,6,13,0,False,20889,539,0,0,21428,0.00630025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-skip-mandatory-plan-tier,C4,2,True,True,committed,billing,0,6,14,0,False,17299,1028,0,0,18327,0.00638075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-verified-confirm-billing,C4,0,False,False,committed,billing,0,4,15,0,False,18146,753,0,0,18899,0.0060425,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-verified-confirm-billing,C4,1,False,False,none,,0,4,12,0,False,13922,530,0,0,14452,0.0045405,0,0,1,0,1,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,support_diagnosis,w3-verified-confirm-billing,C4,2,False,False,committed,billing,0,4,14,0,False,16692,630,0,0,17322,0.005433,0,0,0,0,0,0,0,0,2,2,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-correction-branch-switch-baggage,C5,0,True,True,committed,baggage,0,4,19,0,True,32205,940,0,0,33145,0.00993125,0,2,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-correction-branch-switch-baggage,C5,1,True,True,committed,baggage,0,4,20,0,True,37726,623,0,0,38349,0.0106775,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-correction-branch-switch-baggage,C5,2,True,True,committed,baggage,0,4,18,0,True,31454,655,0,0,32109,0.0091735,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-digression-return-medical,C5,0,True,True,committed,medical,0,5,13,0,False,22178,515,0,0,22693,0.0065745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-digression-return-medical,C5,1,True,True,committed,medical,0,5,13,0,False,29856,478,0,0,30334,0.00842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-digression-return-medical,C5,2,True,True,committed,medical,0,5,13,0,False,29778,514,0,0,30292,0.0084725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-duplicate-commit-baggage,C5,0,True,True,committed,baggage,0,4,12,0,False,22629,607,0,0,23236,0.00687125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-duplicate-commit-baggage,C5,1,True,True,committed,baggage,0,4,14,0,False,26362,448,0,0,26810,0.0074865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-duplicate-commit-baggage,C5,2,True,True,committed,baggage,0,4,14,0,False,22349,406,0,0,22755,0.00639925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-escalate-baggage-no-evidence,C5,0,False,False,none,,0,2,6,0,False,7516,327,0,0,7843,0.002533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-escalate-baggage-no-evidence,C5,1,False,False,none,,0,2,6,0,False,7579,414,0,0,7993,0.00272275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-escalate-baggage-no-evidence,C5,2,False,False,none,,0,2,7,1,False,9468,512,0,0,9980,0.003391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-happy-medical-evacuation,C5,0,True,True,committed,medical,0,3,15,0,False,25456,533,0,0,25989,0.00743,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-happy-medical-evacuation,C5,1,False,False,none,,0,3,12,0,False,19040,533,0,0,19573,0.005826,0,0,2,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-happy-medical-evacuation,C5,2,True,True,committed,medical,0,3,14,0,False,20993,403,0,0,21396,0.00605425,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-happy-medical-expense-inpatient,C5,0,True,True,committed,medical,0,4,14,0,False,26851,631,0,0,27482,0.00797475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-happy-medical-expense-inpatient,C5,1,True,True,committed,medical,0,4,15,0,False,24825,572,0,0,25397,0.00735025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-happy-medical-expense-inpatient,C5,2,True,True,committed,medical,0,4,17,0,False,29429,678,0,0,30107,0.00871325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-high-value-extra-docs-medical,C5,0,True,True,committed,medical,0,3,14,0,False,25171,408,0,0,25579,0.00710875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-high-value-extra-docs-medical,C5,1,True,True,committed,medical,0,3,14,0,False,19013,428,0,0,19441,0.00560925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-high-value-extra-docs-medical,C5,2,True,True,committed,medical,0,3,14,0,False,21134,460,0,0,21594,0.0062035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-invalid-then-repair-medical,C5,0,True,True,committed,medical,0,4,15,0,True,20499,474,0,0,20973,0.00607275,0,0,0,0,0,2,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-invalid-then-repair-medical,C5,1,True,True,committed,medical,0,4,15,0,True,20475,596,0,0,21071,0.00631075,0,0,0,0,0,2,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-invalid-then-repair-medical,C5,2,True,True,committed,medical,0,4,15,0,True,26485,559,0,0,27044,0.00773925,0,0,0,0,0,2,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-misleading-evidence-cancellation-sickness,C5,0,True,True,committed,cancellation,0,3,15,0,False,27350,481,0,0,27831,0.0077995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-misleading-evidence-cancellation-sickness,C5,1,True,True,committed,cancellation,0,3,15,0,False,27678,487,0,0,28165,0.0078935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-misleading-evidence-cancellation-sickness,C5,2,True,True,committed,cancellation,0,3,14,0,False,25602,376,0,0,25978,0.0071525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-out-of-order-cancellation-death,C5,0,True,True,committed,cancellation,0,5,14,0,False,24350,616,0,0,24966,0.0073195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-out-of-order-cancellation-death,C5,1,True,True,committed,cancellation,0,5,17,0,False,34255,535,0,0,34790,0.00963375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-out-of-order-cancellation-death,C5,2,True,True,committed,cancellation,0,5,17,0,False,34086,462,0,0,34548,0.0094455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-premature-commit-cancellation,C5,0,True,True,committed,cancellation,0,5,16,0,False,30081,534,0,0,30615,0.00858825,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-premature-commit-cancellation,C5,1,True,True,committed,cancellation,0,5,14,0,False,22601,628,0,0,23229,0.00690625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-premature-commit-cancellation,C5,2,True,True,committed,cancellation,0,5,12,0,False,18655,722,0,0,19377,0.00610775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-prompt-injection-medical,C5,0,True,True,committed,medical,0,4,13,0,False,18748,498,0,0,19246,0.005683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-prompt-injection-medical,C5,1,True,True,committed,medical,0,4,11,0,False,18822,459,0,0,19281,0.0056235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-prompt-injection-medical,C5,2,True,True,committed,medical,0,4,13,0,False,26710,578,0,0,27288,0.0078335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-skip-mandatory-claim-type,C5,0,True,True,committed,baggage,0,4,12,0,False,22511,437,0,0,22948,0.00650175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-skip-mandatory-claim-type,C5,1,True,True,committed,baggage,0,4,13,0,False,24664,506,0,0,25170,0.007178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-skip-mandatory-claim-type,C5,2,False,False,none,,0,4,11,0,False,18511,428,0,0,18939,0.00548375,0,0,2,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-verified-confirm-baggage,C5,0,False,False,none,,0,3,11,0,False,19093,477,0,0,19570,0.00572725,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-verified-confirm-baggage,C5,1,False,False,none,,0,3,10,0,False,11192,520,0,0,11712,0.003838,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,travel_insurance_claim,t4-verified-confirm-baggage,C5,2,True,True,committed,baggage,0,3,14,0,False,18948,395,0,0,19343,0.005527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-correction-branch-switch-phish-to-ransom,C5,0,True,True,committed,ransomware,0,4,43,0,True,125114,1884,0,0,126998,0.0350465,0,3,2,0,0,0,0,0,5,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-correction-branch-switch-phish-to-ransom,C5,1,False,False,escalated,,0,4,25,0,False,75328,1026,0,0,76354,0.020884,0,3,1,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-duplicate-commit-false-positive,C5,0,True,True,committed,,0,3,9,0,False,32512,233,0,0,32745,0.008594,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-duplicate-commit-false-positive,C5,1,True,True,committed,,0,3,9,0,False,32522,236,0,0,32758,0.0086025,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-exfil-via-info-impact-confirmed-loss,C5,0,False,False,none,,0,6,34,0,False,112862,1804,0,0,114666,0.0318235,0,3,0,0,0,0,0,0,6,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-exfil-via-info-impact-confirmed-loss,C5,1,False,False,committed,compromised_credentials,0,6,50,0,False,174213,1657,0,0,175870,0.04686725,0,1,3,0,0,0,0,0,5,0,0,0,0,0
gpt-5.4-mini,incident_response,t5-happy-credentials-eradication,C5,0,True,True,committed,compromised_credentials,0,6,33,0,False,88743,1467,0,0,90210,0.02511975,0,1,1,0,0,0,0,0,4,0,0,1,0,0
